mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__kernel,param_features__text_features__tfidf__max_df,param_features__text_features__tfidf__max_features,param_features__text_features__tfidf__min_df,param_features__text_features__tfidf__ngram_range,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision
6.1106274127960205,0.15661782260194135,0.45673527717590334,0.016657993879349704,0.1,balanced,linear,0.85,10000,10,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.85, 'features__text_features__tfidf__max_features': 10000, 'features__text_features__tfidf__min_df': 10, 'features__text_features__tfidf__ngram_range': (1, 2)}",0.5423728813559322,0.559322033898305,0.6218487394957983,0.603448275862069,0.5982905982905983,0.5850565057805406,0.02949990410199095,142,0.6282051282051282,0.6711711711711712,0.6636971046770601,0.6563876651982379,0.654945054945055,0.6548812248393305,0.01453939240327586,0.8205128205128205,0.8461538461538461,0.9487179487179487,0.8974358974358975,0.9210526315789473,0.8867746288798919,0.04725736815814151,34,0.9483870967741935,0.9612903225806452,0.9612903225806452,0.9612903225806452,0.9551282051282052,0.9574772539288668,0.005133565330139908,0.4050632911392405,0.4177215189873418,0.4625,0.45454545454545453,0.4430379746835443,0.43657364787111624,0.02184149461831334,145,0.4696485623003195,0.5155709342560554,0.5068027210884354,0.4983277591973244,0.4983277591973244,0.49773554720789176,0.015426566854727358
6.9306916236877445,0.18399021745462166,0.5140634536743164,0.04032288484874651,0.1,balanced,linear,0.85,10000,10,"(1, 3)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.85, 'features__text_features__tfidf__max_features': 10000, 'features__text_features__tfidf__min_df': 10, 'features__text_features__tfidf__ngram_range': (1, 3)}",0.5378151260504201,0.5470085470085471,0.6153846153846154,0.6086956521739131,0.5932203389830508,0.5804248559201094,0.03199182980166989,154,0.6295503211991434,0.6772009029345373,0.6681614349775785,0.6711111111111111,0.6623093681917211,0.6616666276828183,0.01676045795397403,0.8205128205128205,0.8205128205128205,0.9230769230769231,0.8974358974358975,0.9210526315789473,0.8765182186234817,0.04660855161799721,43,0.9483870967741935,0.967741935483871,0.9612903225806452,0.9741935483870968,0.9743589743589743,0.9651943755169562,0.009687014959555526,0.4,0.41025641025641024,0.46153846153846156,0.4605263157894737,0.4375,0.433964237516869,0.02527454827451564,154,0.47115384615384615,0.5208333333333334,0.5120274914089347,0.511864406779661,0.5016501650165016,0.5035058485384554,0.017279011789033294
7.752310180664063,0.06603224788740439,0.4957124710083008,0.009537948450456746,0.1,balanced,linear,0.85,20000,3,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.85, 'features__text_features__tfidf__max_features': 20000, 'features__text_features__tfidf__min_df': 3, 'features__text_features__tfidf__ngram_range': (1, 2)}",0.5528455284552846,0.5689655172413793,0.6271186440677966,0.6194690265486725,0.5833333333333334,0.5903464099292933,0.02868088537370071,121,0.6506550218340611,0.6834862385321101,0.6930232558139535,0.6894977168949772,0.6740576496674058,0.6781439765485014,0.01517353507319722,0.8717948717948718,0.8461538461538461,0.9487179487179487,0.8974358974358975,0.9210526315789473,0.8970310391363023,0.03598358054358502,4,0.9612903225806452,0.9612903225806452,0.9612903225806452,0.9741935483870968,0.9743589743589743,0.9664846980976012,0.006361999850043032,0.40476190476190477,0.42857142857142855,0.46835443037974683,0.47297297297297297,0.4268292682926829,0.44029800099574723,0.02621659939993035,127,0.49174917491749176,0.5302491103202847,0.5418181818181819,0.5335689045936396,0.5152542372881356,0.5225279217875467,0.017628794234546694
8.913978815078735,0.1775183977665999,0.5579701423645019,0.035178187841397715,0.1,balanced,linear,0.85,20000,3,"(1, 3)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.85, 'features__text_features__tfidf__max_features': 20000, 'features__text_features__tfidf__min_df': 3, 'features__text_features__tfidf__ngram_range': (1, 3)}",0.5333333333333333,0.5641025641025641,0.6218487394957983,0.6126126126126126,0.5811965811965812,0.582618766148178,0.03228791684381075,151,0.6607929515418502,0.6772009029345373,0.6834862385321101,0.6879271070615034,0.6786516853932584,0.6776117770926519,0.009219961489352788,0.8205128205128205,0.8461538461538461,0.9487179487179487,0.8717948717948718,0.8947368421052632,0.87638326585695,0.043876048008704205,52,0.967741935483871,0.967741935483871,0.9612903225806452,0.9741935483870968,0.967948717948718,0.9677832919768404,0.004081196522990639,0.3950617283950617,0.4230769230769231,0.4625,0.4722222222222222,0.43037974683544306,0.43664812410593007,0.027880940813486854,142,0.5016722408026756,0.5208333333333334,0.5302491103202847,0.5316901408450704,0.5224913494809689,0.5213872349564665,0.010722775527713077
6.865076637268066,0.2902115553878059,0.5091659545898437,0.03408487786567472,0.1,balanced,linear,0.85,20000,5,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.85, 'features__text_features__tfidf__max_features': 20000, 'features__text_features__tfidf__min_df': 5, 'features__text_features__tfidf__ngram_range': (1, 2)}",0.5423728813559322,0.559322033898305,0.6379310344827587,0.6140350877192983,0.6,0.5907322074912589,0.035162107171451885,115,0.6406926406926406,0.6711711711711712,0.6882217090069284,0.6741573033707865,0.668141592920354,0.6684768834323761,0.015501361607378878,0.8205128205128205,0.8461538461538461,0.9487179487179487,0.8974358974358975,0.9473684210526315,0.8920377867746287,0.05200849209866151,19,0.9548387096774194,0.9612903225806452,0.9612903225806452,0.967741935483871,0.967948717948718,0.9626220016542597,0.004872658436791939,0.4050632911392405,0.4177215189873418,0.4805194805194805,0.4666666666666667,0.43902439024390244,0.44179906951132636,0.028476700348866922,115,0.4820846905537459,0.5155709342560554,0.5359712230215827,0.5172413793103449,0.5101351351351351,0.5122006724553728,0.017395661957764402
7.846237850189209,0.22938157396127482,0.5286806583404541,0.02979680410588522,0.1,balanced,linear,0.85,20000,5,"(1, 3)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.85, 'features__text_features__tfidf__max_features': 20000, 'features__text_features__tfidf__min_df': 5, 'features__text_features__tfidf__ngram_range': (1, 3)}",0.5546218487394958,0.5641025641025641,0.6271186440677966,0.6086956521739131,0.5932203389830508,0.5895518096133641,0.027051721314419238,127,0.6462882096069869,0.6741573033707865,0.680365296803653,0.6817155756207675,0.6770601336302895,0.6719173038064967,0.01308198365966106,0.8461538461538461,0.8461538461538461,0.9487179487179487,0.8974358974358975,0.9210526315789473,0.891902834008097,0.040728914859563856,28,0.9548387096774194,0.967741935483871,0.9612903225806452,0.9741935483870968,0.9743589743589743,0.9664846980976012,0.007558066268112203,0.4125,0.4230769230769231,0.46835443037974683,0.4605263157894737,0.4375,0.4403915338492287,0.02132335527452482,121,0.4884488448844885,0.5172413793103449,0.5265017667844523,0.5243055555555556,0.5187713310580204,0.5150537755185723,0.013733754777623324
6.168683767318726,0.14076120713705595,0.4490670204162598,0.008519002260856558,0.1,balanced,linear,0.85,20000,10,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.85, 'features__text_features__tfidf__max_features': 20000, 'features__text_features__tfidf__min_df': 10, 'features__text_features__tfidf__ngram_range': (1, 2)}",0.5423728813559322,0.559322033898305,0.6218487394957983,0.603448275862069,0.5982905982905983,0.5850565057805406,0.02949990410199095,142,0.6282051282051282,0.6711711711711712,0.6636971046770601,0.6563876651982379,0.654945054945055,0.6548812248393305,0.01453939240327586,0.8205128205128205,0.8461538461538461,0.9487179487179487,0.8974358974358975,0.9210526315789473,0.8867746288798919,0.04725736815814151,34,0.9483870967741935,0.9612903225806452,0.9612903225806452,0.9612903225806452,0.9551282051282052,0.9574772539288668,0.005133565330139908,0.4050632911392405,0.4177215189873418,0.4625,0.45454545454545453,0.4430379746835443,0.43657364787111624,0.02184149461831334,145,0.4696485623003195,0.5155709342560554,0.5068027210884354,0.4983277591973244,0.4983277591973244,0.49773554720789176,0.015426566854727358
7.012389183044434,0.12399890959399915,0.4840406894683838,0.009001376580944798,0.1,balanced,linear,0.85,20000,10,"(1, 3)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.85, 'features__text_features__tfidf__max_features': 20000, 'features__text_features__tfidf__min_df': 10, 'features__text_features__tfidf__ngram_range': (1, 3)}",0.5378151260504201,0.5470085470085471,0.6153846153846154,0.6086956521739131,0.5932203389830508,0.5804248559201094,0.03199182980166989,154,0.6295503211991434,0.6772009029345373,0.6681614349775785,0.6711111111111111,0.6623093681917211,0.6616666276828183,0.01676045795397403,0.8205128205128205,0.8205128205128205,0.9230769230769231,0.8974358974358975,0.9210526315789473,0.8765182186234817,0.04660855161799721,43,0.9483870967741935,0.967741935483871,0.9612903225806452,0.9741935483870968,0.9743589743589743,0.9651943755169562,0.009687014959555526,0.4,0.41025641025641024,0.46153846153846156,0.4605263157894737,0.4375,0.433964237516869,0.02527454827451564,154,0.47115384615384615,0.5208333333333334,0.5120274914089347,0.511864406779661,0.5016501650165016,0.5035058485384554,0.017279011789033294
6.563778734207153,0.06400771776209772,0.45322484970092775,0.014968666635965504,0.1,balanced,linear,0.9,5000,3,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.9, 'features__text_features__tfidf__max_features': 5000, 'features__text_features__tfidf__min_df': 3, 'features__text_features__tfidf__ngram_range': (1, 2)}",0.5641025641025641,0.5811965811965812,0.6379310344827587,0.6086956521739131,0.6,0.5983851663911633,0.02507402547836325,109,0.6462882096069869,0.6696629213483146,0.6788154897494305,0.6741573033707865,0.6593886462882096,0.6656625140727456,0.011626612260239514,0.8461538461538461,0.8717948717948718,0.9487179487179487,0.8974358974358975,0.9473684210526315,0.9022941970310392,0.040724443036752614,1,0.9548387096774194,0.9612903225806452,0.9612903225806452,0.967741935483871,0.967948717948718,0.9626220016542597,0.004872658436791939,0.4230769230769231,0.4358974358974359,0.4805194805194805,0.4605263157894737,0.43902439024390244,0.44780890910544313,0.020309780961539757,109,0.4884488448844885,0.5137931034482759,0.5246478873239436,0.5172413793103449,0.5,0.5088262429934105,0.01295337462131634
7.1365790367126465,0.09157343838742674,0.4919561862945557,0.013889061087318078,0.1,balanced,linear,0.9,5000,3,"(1, 3)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.9, 'features__text_features__tfidf__max_features': 5000, 'features__text_features__tfidf__min_df': 3, 'features__text_features__tfidf__ngram_range': (1, 3)}",0.55,0.5811965811965812,0.6166666666666667,0.603448275862069,0.5882352941176471,0.5879093635685928,0.022586402107513177,136,0.6434782608695652,0.6651785714285714,0.6772727272727272,0.6801801801801802,0.6637554585152838,0.6659730396532655,0.012969885894950005,0.8461538461538461,0.8717948717948718,0.9487179487179487,0.8974358974358975,0.9210526315789473,0.8970310391363023,0.03598358054358502,4,0.9548387096774194,0.9612903225806452,0.9612903225806452,0.9741935483870968,0.9743589743589743,0.9651943755169562,0.007780720505467126,0.4074074074074074,0.4358974358974359,0.4567901234567901,0.45454545454545453,0.43209876543209874,0.4373478373478374,0.017887684544288414,136,0.4852459016393443,0.5085324232081911,0.5228070175438596,0.5224913494809689,0.5033112582781457,0.5084775900301018,0.013914907709020223
6.506953859329224,0.2257348105980044,0.4738895416259766,0.012261356078853638,0.1,balanced,linear,0.9,5000,5,"(1, 2)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.9, 'features__text_features__tfidf__max_features': 5000, 'features__text_features__tfidf__min_df': 5, 'features__text_features__tfidf__ngram_range': (1, 2)}",0.5470085470085471,0.5689655172413793,0.6379310344827587,0.6086956521739131,0.6,0.5925201501813195,0.03164133431874305,112,0.644880174291939,0.6788154897494305,0.680365296803653,0.6711409395973155,0.6608315098468271,0.667206682057833,0.013133984240716034,0.8205128205128205,0.8461538461538461,0.9487179487179487,0.8974358974358975,0.9473684210526315,0.8920377867746287,0.05200849209866151,19,0.9548387096774194,0.9612903225806452,0.9612903225806452,0.967741935483871,0.967948717948718,0.9626220016542597,0.004872658436791939,0.41025641025641024,0.42857142857142855,0.4805194805194805,0.4605263157894737,0.43902439024390244,0.4437796050761391,0.024527437937660778,112,0.4868421052631579,0.5246478873239436,0.5265017667844523,0.5136986301369864,0.5016611295681063,0.5106703038153293,0.014860195743340458
7.263166904449463,0.09974197817990853,0.4969930648803711,0.019355030848110872,0.1,balanced,linear,0.9,5000,5,"(1, 3)","{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__kernel': 'linear', 'features__text_features__tfidf__max_df': 0.9, 'features__text_features__tfidf__max_features': 5000, 'features__text_features__tfidf__min_df': 5, 'features__text_features__tfidf__ngram_range': (1, 3)}",0.5454545454545454,0.576271186440678,0.6324786324786325,0.6086956521739131,0.5882352941176471,0.5902270621330833,0.02942650461968007,124,0.6462882096069869,0.6696629213483146,0.6788154897494305,0.6756152125279642,0.6623093681917211,0.6665382402848834,0.01158303080286524,0.8461538461538461,0.8717948717948718,0.9487179487179487,0.8974358974358975,0.9210526315789473,0.8970310391363023,0.03598358054358502,4,0.9548387096774194,0.9612903225806452,0.9612903225806452,0.9741935483870968,0.9743589743589743,0.9651943755169562,0.007780720505467126,0.4024390243902439,0.43037974683544306,0.47435897435897434,0.4605263157894737,0.43209876543209874,0.4399605653612467,0.02517008800477281,130,0.4884488448844885,0.5137931034482759,0.5246478873239436,0.5171232876712328,0.5016501650165016,0.5091326576688885,0.012728708351904454
